time,mac_address,service_uuid,rssi
15:25:22,41:ae:59:f2:50:91,e0006508ca52cf879ffe00000000000000000000000000000000000000000000fe9f-0000-1000-8000-00805f9b34fb,-54
15:25:22,c5:40:b2:e8:ba:ff,4c0012020002,-71
15:25:22,64:ac:a5:69:2f:73,4c001005101c956932111a,-96
15:25:22,f8:74:5d:81:62:fe,0f18214c000215e7d61ea3f8dd49c88f2ff2484c07acb900010022ba06,-80
15:25:22,c9:c2:30:89:2e:cb,4c0012020002,-67
15:25:22,5c:7e:23:57:85:06,4c000c0e00f5f8744be372ab4a5a2f31a4fd10064f1d91b832281a,-95
15:25:22,dc:0d:30:15:9a:d0,FSC-BP1080000fef5-0000-1000-8000-00805f9b34fbf0ff27021992dc0d30159ad0640000feaa-0000-1000-8000-00805f9b34fb06,-70
15:25:22,61:a1:25:d9:0d:0b,4c0010054d1c3357ef0c1a,-60
15:25:22,cf:44:22:a4:96:78,4c0012020002,-61
15:25:22,dc:0d:30:1e:33:91,0000feaa-0000-1000-8000-00805f9b34fbelpis_0010000fef5-0000-1000-8000-00805f9b34fbf0ff2e021992dc0d301e3391644c000215d546df97475747efbe093e2dcbdd0c77bf626c66b506,-72
15:25:22,45:03:f2:7c:21:65,0600010920022f1e154a3025e9afe3e574b610ca92bfbc07f0005c2bef,-93
15:25:22,30:53:c1:34:f3:11,c00300001812-0000-1000-8000-00805f9b34fbffffffff1a,-75
15:25:22,ed:6c:25:3e:ba:df,4c00121910cb5b853df5e77994d295a86ff15b020b030fe6c9c1ed030f,-63
15:25:22,25:28:4c:d7:cd:bb,f3fe4a17235758505511320fe2b734eefdd66fc1923adf2483b12207ce,-71
15:25:22,df:e3:27:79:12:68,4c0012020001,-70
15:25:22,c1:8a:e0:ad:38:59,4c0012020000,-96
15:25:22,25:26:51:29:94:bc,f3fe4a1723305549371132531f1b0d97d64d668379ef45dc434a300cdd,-64
15:25:22,45:73:ef:e3:e6:a7,f3fe4a1723325646441132c8903eacb8c37ae1cb5ab2c8f4869c14b6bc0000fef3-0000-1000-8000-00805f9b34fb,-95
15:25:22,75:f6:84:d2:56:c1,004c001005289811eba61a,-96
15:25:22,43:65:0e:7f:05:6d,4c001006271e2698dd33081a,-95
15:25:22,c6:8a:6e:7a:07:b7,4c0002158ebc21144abdba0db7c6ff0f0020001200010073ba06,-68
15:25:22,ea:31:37:11:72:a0,4c0012020001,-55
15:25:22,dc:0d:30:15:9a:be,FSC-BP1080000fef5-0000-1000-8000-00805f9b34fbf0ff27021992dc0d30159abe644c0002158ebc21144abdba0db7c6ff0f0020001b1ac509fb0006,-67
15:25:22,60:42:84:68:80:de,4c0010050f1c22dbcc0a1a,-94
15:25:32,52:76:52:d1:29:db,4c000c0e00f5f8744be372ab4a5a2f31a4fd10064f1d91b832281a,-95
15:25:32,50:de:06:91:e4:5a,4c0010050110e2c1920c1a,-69
15:25:32,40:e2:ea:73:77:e9,0c4c000c0e008b7413b7afd70a29954691364110060f1dab66a6181a,-60
15:25:32,dc:0d:30:15:9a:be,0000feaa-0000-1000-8000-00805f9b34fbFSC-BP1080000fef5-0000-1000-8000-00805f9b34fbf0ff27021992dc0d30159abe644c0002158ebc21144abdba0db7c6ff0f0020001b275165c1ba06,-68
15:25:32,2a:69:86:23:60:a0,4c00090603c4c0a865491a,-44
15:25:32,74:4d:d5:38:ed:89,4c0009081331c0a865031b581a,-62
15:25:32,fb:6e:df:af:49:a9,Rbtd5020315ea1bb7070000000000000026004e00e8d9ffffffffffffffff06,-56
15:25:32,42:42:24:7b:a1:14,4c0009081363ac10652a1b581608006e14f2f5daaeb71a,-75
15:25:32,78:91:c3:32:88:e8,4c0010054d1c3357ef0c1a,-61
15:25:32,70:ff:6f:9c:86:5a,4c0009081350c0a8c9021b5816080006925111dbf2c31a,-61
15:25:32,45:c6:03:31:f9:5c,0c4c000c0e008b7413b7afd70a29954691364110060f1dab66a6181a,-57
15:25:32,24:a3:9e:4f:1e:07,f3fe4a172350373658113253dc0e92e3936c9d263f6733174499e12b09,-64
15:25:32,4b:4a:51:fc:a4:94,4c000908131cc0a865291b5816080062906faf47861d1a,-51
15:25:32,7d:26:1f:f6:68:57,8ebc2114-4abd-ba0d-b7c6-ff0a00200037,-54
15:25:32,75:f6:84:d2:56:c1,004c001005289811eba61a,-96
15:25:32,18:bc:f0:24:a0:e5,f1fc042934f6d47864926db814e9ddd2f5ba2b1806a777dc02,-47
15:25:32,7c:17:42:69:85:6f,4c0010053b1cf2caf90c1a,-58
15:25:32,51:1d:0a:fc:6c:62,750053deccdb8c8102,-72
15:25:32,57:cb:c1:28:28:93,4c001007301fd36a6b4b28081a,-61
15:25:32,61:54:c7:db:9b:ee,f3fe1101beca5dec,-90
15:25:32,ca:6d:f0:7a:64:41,4c001219104bf3e1b25a1cfb93bdd247ca3a4819573959767242c4021d,-70
15:25:32,dc:0d:30:1e:33:91,4c000215fda50693a4e24fb1afcfc6eb07647825275165c1fdelpis_0010000fef5-0000-1000-8000-00805f9b34fbf0ff2e021992dc0d301e3391640000feaa-0000-1000-8000-00805f9b34fb06,-70
15:25:32,d0:d2:b0:8b:78:b3,4c0010050d14b338050c1a,-54
15:25:32,4a:f7:22:04:bd:ed,4c000c0e0083859de58a6090ada894e3daa11005431cb091471a,-44
15:25:32,79:43:8b:9e:08:d6,b8fe22018e053247305943315a463746303731530000feb8-0000-1000-8000-00805f9b34fbMeta Quest 302,-68
15:25:32,61:a1:25:d9:0d:0b,4c0010054d1c3357ef0c1a,-65
15:25:32,30:53:c1:34:f3:11,c00300001812-0000-1000-8000-00805f9b34fbffffffff1a,-75
15:25:32,fd:f2:3f:06:3c:f3,3dfd76006909fdf23f063cf300ff67ad905b94088f200006,-89
15:25:32,7f:96:96:c2:84:7b,4c00100203000b1a,-55
15:25:32,61:9b:86:47:1c:fa,f3fe4a17234c35494a11320d73bba3afcb203cc3fb1751958faed01b180000fef3-0000-1000-8000-00805f9b34fb,-58
15:25:32,22:3f:74:64:e0:59,f1fc047699846585566b2ddcf4cfe4b655d2a874dfa5a1e702,-74
15:25:32,dc:0d:30:1e:33:84,4c000215fda50693a4e24fb1afcfc6eb07647825275165c1fdelpis_0020000fef5-0000-1000-8000-00805f9b34fbaafe100b03656c7069732e6b614a696c61622e6465760000feaa-0000-1000-8000-00805f9b34fb06,-64
15:25:32,41:ae:59:f2:50:91,e0006508ca52cf879ffe00000000000000000000000000000000000000000000fe9f-0000-1000-8000-00805f9b34fb,-55
15:25:32,6d:81:00:ed:5f:ef,4c0009081362c0a8640f1b58160800426df515a927961a,-53
15:25:32,54:8b:f1:30:32:b6,4c000c0e00f0df83844100b09ef6267976591006491d614bd9581a,-63
15:25:32,4b:83:4a:20:f3:5d,4c001006451d7a2c3748021a,-49
15:25:32,c5:40:b2:e8:ba:ff,4c0012020002,-76
15:25:32,7c:aa:4f:86:5d:4d,4c001006451d7a2c3748021a,-49
15:25:32,7b:fb:fb:da:76:54,e0006509ca352f669ffe00000000000000000000000000000000000000000000fe9f-0000-1000-8000-00805f9b34fb,-54
15:25:32,6e:06:86:37:a2:72,4c00090813d5c0a865361b581a,-57
15:25:32,60:42:84:68:80:de,4c0010050f1c22dbcc0a1a,-95
15:25:32,c9:c2:30:89:2e:cb,4c0012020002,-56
15:25:32,dc:0d:30:15:9a:d0,aafe20000bcb80000012fcc903b3c11e0000feaa-0000-1000-8000-00805f9b34fb06,-64
15:25:32,25:26:51:29:94:bc,f3fe4a1723305549371132531f1b0d97d64d668379ef45dc434a300cdd,-63
15:25:32,52:af:ba:12:55:9c,4c000c0e00f0df83844100b09ef6267976591006491d614bd9581a,-64
15:25:32,45:a4:4a:b6:2c:a3,4c0010060b1ee7540106071a,-61
15:25:32,25:28:4c:d7:cd:bb,f3fe4a17235758505511320fe2b734eefdd66fc1923adf2483b12207ce,-72
15:25:32,cf:44:22:a4:96:78,4c0012020002,-54
15:25:32,45:03:f2:7c:21:65,0600010920022f1e154a3025e9afe3e574b610ca92bfbc07f0005c2bef,-90
15:25:32,ed:6c:25:3e:ba:df,4c00121910cb5b853df5e77994d295a86ff15b020b030fe6c9c1ed030f,-63
15:25:32,59:a3:73:8d:c3:c2,4c0009081380ac1065341b5816080072e864f263d1971a,-94
15:25:32,7b:27:70:1d:70:a6,4c001006211e3801d9300c1a,-105
15:25:32,dc:0d:30:1e:33:3e,4c000215fda50693a4e24fb1afcfc6eb07647825275165c1fdelpis_0030000fef5-0000-1000-8000-00805f9b34fbf0ff2e021992dc0d301e333e640000feaa-0000-1000-8000-00805f9b34fb06,-64
15:25:32,1c:0f:26:e7:26:4e,f1fc047699846585566b2ddcf4cfe4b655d2a874dfa5a1e702,-67
15:25:32,ea:31:37:11:72:a0,4c0012020001,-56
15:25:32,fd:3a:f7:6e:01:62,4c0012020001,-61
15:25:32,1b:50:f4:04:52:55,stay test040678ed8976-601f-0431-43e3-bbcd164981bc,-71
15:25:32,45:73:ef:e3:e6:a7,f3fe4a1723325646441132c8903eacb8c37ae1cb5ab2c8f4869c14b6bc0000fef3-0000-1000-8000-00805f9b34fb,-94
15:25:32,5c:7e:23:57:85:06,4c000c0e00f5f8744be372ab4a5a2f31a4fd10064f1d91b832281a,-97
15:25:32,cb:d1:6a:e3:c2:b0,4c0002151233aacc0dc140a78085303a6d64ddb500042ed7c606,-88
15:25:32,df:e3:27:79:12:68,4c0012020001,-58
15:25:32,1d:df:da:72:60:c8,0600010920221fa10455ff9f236567f874f931a76277b95ae38db7d4e8,-98
15:25:32,f3:54:af:74:a0:12,4c0012020000,-94
15:25:32,f8:74:5d:81:62:fe,0f18214c000215e7d61ea3f8dd49c88f2ff2484c07acb900010022ba06,-85
15:25:42,45:c6:03:31:f9:5c,4c000c0e008c749cdfb933d710788c92471710060f1dab66a6181a,-57
15:25:42,40:e2:ea:73:77:e9,4c000c0e008c749cdfb933d710788c92471710060f1dab66a6181a,-62
15:25:42,7b:fb:fb:da:76:54,e0006509ca352f669ffe00000000000000000000000000000000000000000000fe9f-0000-1000-8000-00805f9b34fb,-49
15:25:42,7d:26:1f:f6:68:57,8ebc2114-4abd-ba0d-b7c6-ff0a00200037,-68
15:25:42,2a:69:86:23:60:a0,4c00090603c4c0a865491a,-52
15:25:42,51:1d:0a:fc:6c:62,750053deccdb8c8102,-71
15:25:42,24:a3:9e:4f:1e:07,f3fe4a172350373658113253dc0e92e3936c9d263f6733174499e12b09,-61
15:25:42,74:4d:d5:38:ed:89,4c0009081331c0a865031b581a,-59
15:25:42,fb:6e:df:af:49:a9,Rbtd5020320f51bc20700000000000000000027005bdaffffffffffffffff06,-57
15:25:42,6e:06:86:37:a2:72,4c00090813d5c0a865361b581a,-56
15:25:42,fd:f2:3f:06:3c:f3,3dfd76006909fdf23f063cf300ff67ad906694088f200006,-90
15:25:42,7c:17:42:69:85:6f,4c0010053b1cf2caf90c1a,-52
15:25:42,4b:4a:51:fc:a4:94,4c000908131cc0a865291b5816080062906faf47861d1a,-48
15:25:42,54:8b:f1:30:32:b6,4c000c0e00f1df9a5b2361f4e90472e10fe91006491d614bd9581a,-55
15:25:42,18:bc:f0:24:a0:e5,f1fc042934f6d47864926db814e9ddd2f5ba2b1806a777dc02,-47
15:25:42,4b:83:4a:20:f3:5d,4c001006451d7a2c3748021a,-48
15:25:42,7f:96:96:c2:84:7b,4c00100203000b1a,-56
15:25:42,61:54:c7:db:9b:ee,f3fe1101beca5dec,-92
15:25:42,42:42:24:7b:a1:14,4c0009081363ac10652a1b581608006e14f2f5daaeb71a,-74
15:25:42,52:af:ba:12:55:9c,4c000c0e00f1df9a5b2361f4e90472e10fe91006491d614bd9581a,-56
15:25:42,45:a4:4a:b6:2c:a3,4c001006431ee7540106071a,-59
15:25:42,4a:f7:22:04:bd:ed,4c000c0e0083859de58a6090ada894e3daa11005431cb091471a,-46
15:25:42,57:cb:c1:28:28:93,4c001007301fd36a6b4b28081a,-63
15:25:42,30:53:c1:34:f3:11,c00300001812-0000-1000-8000-00805f9b34fbffffffff1a,-69
15:25:42,1c:0f:26:e7:26:4e,f1fc047699846585566b2ddcf4cfe4b655d2a874dfa5a1e702,-69
15:25:42,78:91:c3:32:88:e8,4c0010054d1c3357ef0c1a,-58
15:25:42,45:73:ef:e3:e6:a7,f3fe4a1723325646441132c8903eacb8c37ae1cb5ab2c8f4869c14b6bc0000fef3-0000-1000-8000-00805f9b34fb,-95
15:25:42,61:a1:25:d9:0d:0b,4c0010054d1c3357ef0c1a,-62
15:25:42,7c:aa:4f:86:5d:4d,4c001006451d7a2c3748021a,-45
15:25:42,6d:81:00:ed:5f:ef,4c0009081362c0a8640f1b58160800426df515a927961a,-65
15:25:42,79:43:8b:9e:08:d6,b8fe22018e053247305943315a463746303731530000feb8-0000-1000-8000-00805f9b34fbMeta Quest 302,-69
15:25:42,c5:40:b2:e8:ba:ff,4c0012020002,-73
15:25:42,41:ae:59:f2:50:91,e0006508ca52cf879ffe00000000000000000000000000000000000000000000fe9f-0000-1000-8000-00805f9b34fb,-56
15:25:42,61:9b:86:47:1c:fa,f3fe4a17234c35494a11320d73bba3afcb203cc3fb1751958faed01b180000fef3-0000-1000-8000-00805f9b34fb,-58
15:25:42,c9:c2:30:89:2e:cb,4c0012020002,-62
15:25:42,50:de:06:91:e4:5a,4c0010050110e2c1920c1a,-74
15:25:42,70:ff:6f:9c:86:5a,4c0009081350c0a8c9021b5816080006925111dbf2c31a,-62
15:25:42,dc:0d:30:15:9a:d0,FSC-BP1080000fef5-0000-1000-8000-00805f9b34fbf0ff27021992dc0d30159ad0640000feaa-0000-1000-8000-00805f9b34fb06,-67
15:25:42,dc:0d:30:1e:33:84,elpis_0020000fef5-0000-1000-8000-00805f9b34fbf0ff2e021992dc0d301e3384640000feaa-0000-1000-8000-00805f9b34fb4c000215fda50693a4e24fb1afcfc6eb07647825275165c1fd06,-66
15:25:42,cf:44:22:a4:96:78,4c0012020002,-53
15:25:42,d0:d2:b0:8b:78:b3,4c0010050d14b338050c1a,-59
15:25:42,52:76:52:d1:29:db,4c000c0e00f5f8744be372ab4a5a2f31a4fd10064f1d91b832281a,-96
15:25:42,5c:7e:23:57:85:06,4c000c0e00f5f8744be372ab4a5a2f31a4fd10064f1d91b832281a,-94
15:25:42,ed:6c:25:3e:ba:df,4c00121910cb5b853df5e77994d295a86ff15b020b030fe6c9c1ed030f,-59
15:25:42,59:a3:73:8d:c3:c2,4c0009081380ac1065341b5816080072e864f263d1971a,-94
15:25:42,75:f6:84:d2:56:c1,004c001005289811eba61a,-98
15:25:42,fd:3a:f7:6e:01:62,4c0012020001,-61
15:25:42,dc:0d:30:15:9a:be,FSC-BP1080000fef5-0000-1000-8000-00805f9b34fbf0ff27021992dc0d30159abe644c0002158ebc21144abdba0db7c6ff0f0020001b1ac509fb0006,-68
15:25:42,dc:0d:30:1e:33:91,elpis_0010000fef5-0000-1000-8000-00805f9b34fbaafe20000c27800000a5824e087260710000feaa-0000-1000-8000-00805f9b34fb4c000215fda50693a4e24fb1afcfc6eb07647825275165c1fd06,-58
15:25:42,dc:0d:30:1e:33:3e,4c000215fda50693a4e24fb1afcfc6eb07647825275165c1fdelpis_0030000fef5-0000-1000-8000-00805f9b34fbf0ff2e021992dc0d301e333e640000feaa-0000-1000-8000-00805f9b34fb06,-58
15:25:42,25:26:51:29:94:bc,f3fe4a1723305549371132531f1b0d97d64d668379ef45dc434a300cdd,-85
15:25:42,25:28:4c:d7:cd:bb,f3fe4a17235758505511320fe2b734eefdd66fc1923adf2483b12207ce,-68
15:25:42,45:03:f2:7c:21:65,0600010920022f1e154a3025e9afe3e574b610ca92bfbc07f0005c2bef,-90
15:25:42,ea:31:37:11:72:a0,4c0012020001,-54
15:25:42,c1:8a:e0:ad:38:59,4c0012020000,-93
15:25:42,f3:a7:50:bb:0e:24,4c0012020000,-95
15:25:42,43:65:0e:7f:05:6d,4c001006271e2698dd33081a,-95
15:25:42,df:e3:27:79:12:68,4c0012020001,-60
15:25:42,7b:27:70:1d:70:a6,4c001006211e3801d9300c1a,-100
15:25:42,ca:6d:f0:7a:64:41,4c001219104bf3e1b25a1cfb93bdd247ca3a4819573959767242c4021d,-77
15:25:42,60:42:84:68:80:de,4c0010050f1c22dbcc0a1a,-96
15:25:42,ed:3a:2d:1e:6c:a3,4c0012020000,-96
15:25:42,64:ac:a5:69:2f:73,4c001005101c956932111a,-95
15:25:42,f8:74:5d:81:62:fe,0f18214c000215e7d61ea3f8dd49c88f2ff2484c07acb900010022ba06,-80
15:25:42,f3:54:af:74:a0:12,4c0012020000,-97
15:25:52,7c:17:42:69:85:6f,4c0010053b1cf2caf90c1a,-54
15:25:52,7b:fb:fb:da:76:54,e0006509ca352f669ffe00000000000000000000000000000000000000000000fe9f-0000-1000-8000-00805f9b34fb,-53
15:25:52,fd:f2:3f:06:3c:f3,3dfd76006909fdf23f063cf300ff67ad906f94088f200006,-89
15:25:52,79:43:8b:9e:08:d6,b8fe22018e053247305943315a463746303731530000feb8-0000-1000-8000-00805f9b34fbMeta Quest 302,-68
15:25:52,2a:69:86:23:60:a0,4c00090603c4c0a865491a,-48
15:25:52,24:a3:9e:4f:1e:07,f3fe4a172350373658113253dc0e92e3936c9d263f6733174499e12b09,-60
15:25:52,61:54:c7:db:9b:ee,f3fe1101beca5dec,-89
15:25:52,78:91:c3:32:88:e8,4c0010054d1c3357ef0c1a,-61
15:25:52,5c:7e:23:57:85:06,4c000c0e00f5f8744be372ab4a5a2f31a4fd10064f1d91b832281a,-92
15:25:52,6e:06:86:37:a2:72,4c00090813d5c0a865361b581a,-62
15:25:52,52:af:ba:12:55:9c,4c000c0e00f1df9a5b2361f4e90472e10fe91006491d614bd9581a,-55
15:25:52,61:9b:86:47:1c:fa,f3fe4a17234c35494a11320d73bba3afcb203cc3fb1751958faed01b180000fef3-0000-1000-8000-00805f9b34fb,-56
15:25:52,74:4d:d5:38:ed:89,4c0009081331c0a865031b581a,-61
15:25:52,61:a1:25:d9:0d:0b,4c0010054d1c3357ef0c1a,-61
15:25:52,54:8b:f1:30:32:b6,4c000c0e00f1df9a5b2361f4e90472e10fe91006491d614bd9581a,-55
15:25:52,45:c6:03:31:f9:5c,4c000c0e008e74fcddc325308012934e1da910060f1dab66a6181a,-59
15:25:52,fb:6e:df:af:49:a9,Rbtd5020329ee1bb207000000000000002600270035daffffffffffffffff06,-62
15:25:52,1c:0f:26:e7:26:4e,f1fc047699846585566b2ddcf4cfe4b655d2a874dfa5a1e702,-68
15:25:52,40:e2:ea:73:77:e9,4c000c0e008e74fcddc325308012934e1da910060f1dab66a6181a,-56
15:25:52,4a:f7:22:04:bd:ed,4c000c0e008485598ab636aae56bc53699f31005431cb091471a,-49
15:25:52,6d:81:00:ed:5f:ef,4c0009081362c0a8640f1b58160800426df515a927961a,-53
15:25:52,51:1d:0a:fc:6c:62,7500021861b10c021958976e7170c7eb8e4c9a767c70d49a96a402,-84
15:25:52,d0:d2:b0:8b:78:b3,4c0010050d14b338050c1a,-57
15:25:52,57:cb:c1:28:28:93,4c001007301fd36a6b4b28081a,-53
15:25:52,7f:96:96:c2:84:7b,4c00100203000b1a,-57
15:25:52,70:ff:6f:9c:86:5a,4c0009081350c0a8c9021b5816080006925111dbf2c31a,-60
15:25:52,50:de:06:91:e4:5a,4c0010050110e2c1920c1a,-69
15:25:52,7d:26:1f:f6:68:57,8ebc2114-4abd-ba0d-b7c6-ff0a00200037,-60
15:25:52,4b:4a:51:fc:a4:94,4c000908131cc0a865291b5816080062906faf47861d1a,-54
15:25:52,41:ae:59:f2:50:91,e0006508ca52cf879ffe00000000000000000000000000000000000000000000fe9f-0000-1000-8000-00805f9b34fb,-83
15:25:52,7c:aa:4f:86:5d:4d,4c000c0e0048954169e56367b0631974dbcd1006451d7a2c3748021a,-47
15:25:52,30:53:c1:34:f3:11,c00300001812-0000-1000-8000-00805f9b34fbffffffff1a,-79
15:25:52,25:26:51:29:94:bc,f3fe4a1723305549371132531f1b0d97d64d668379ef45dc434a300cdd,-63
15:25:52,45:a4:4a:b6:2c:a3,4c001006431ee7540106071a,-65
15:25:52,c5:40:b2:e8:ba:ff,4c0012020002,-73
15:25:52,75:f6:84:d2:56:c1,004c001005289811eba61a,-94
15:25:52,df:e3:27:79:12:68,4c0012020001,-60
15:25:52,f8:74:5d:81:62:fe,0f18214c000215e7d61ea3f8dd49c88f2ff2484c07acb900010022ba06,-80
15:25:52,45:73:ef:e3:e6:a7,0000fef3-0000-1000-8000-00805f9b34fb,-96
15:25:52,dc:0d:30:15:9a:d0,FSC-BP1080000fef5-0000-1000-8000-00805f9b34fbf0ff27021992dc0d30159ad0640000feaa-0000-1000-8000-00805f9b34fb06,-64
15:25:52,42:42:24:7b:a1:14,4c0009081363ac10652a1b581608006e14f2f5daaeb71a,-74
15:25:52,45:03:f2:7c:21:65,0600010920022f1e154a3025e9afe3e574b610ca92bfbc07f0005c2bef,-91
15:25:52,18:bc:f0:24:a0:e5,f1fc042934f6d47864926db814e9ddd2f5ba2b1806a777dc02,-47
15:25:52,cf:44:22:a4:96:78,4c0012020002,-53
15:25:52,dc:0d:30:1e:33:84,0000feaa-0000-1000-8000-00805f9b34fbelpis_0020000fef5-0000-1000-8000-00805f9b34fbaafe100b03656c7069732e6b614a696c61622e6465764c0002154e24ac47b7e644f5957f1cdcefa2acabbd93c7d6c506,-71
15:25:52,dc:0d:30:1e:33:3e,4c000215722eb21f8f6a4ba9a12f05c0f970a177d8ac93bcc5elpis_0030000fef5-0000-1000-8000-00805f9b34fbf0ff2e021992dc0d301e333e640000feaa-0000-1000-8000-00805f9b34fb06,-56
15:25:52,4b:83:4a:20:f3:5d,4c000c0e0048954169e56367b0631974dbcd1006451d7a2c3748021a,-54
15:25:52,c9:c2:30:89:2e:cb,4c0012020002,-57
15:25:52,52:76:52:d1:29:db,4c000c0e00f5f8744be372ab4a5a2f31a4fd10064f1d91b832281a,-97
15:25:52,60:42:84:68:80:de,4c0010050f1c22dbcc0a1a,-96
15:25:52,dc:0d:30:1e:33:91,elpis_0010000fef5-0000-1000-8000-00805f9b34fb4c000215d546df97475747efbe093e2dcbdd0c77bf626c66b5f0ff2e021992dc0d301e3391640000feaa-0000-1000-8000-00805f9b34fb06,-61
15:25:52,dc:0d:30:15:9a:be,aafe20000bd680000077b7971338fe2a0000feaa-0000-1000-8000-00805f9b34fb06,-69
15:25:52,c6:8a:6e:7a:07:b7,4c0002158ebc21144abdba0db7c6ff0f0020001200010073ba06,-71
15:25:52,f3:54:af:74:a0:12,4c0012020000,-95
15:25:52,ea:31:37:11:72:a0,4c0012020001,-54
15:25:52,25:28:4c:d7:cd:bb,f3fe4a17235758505511320fe2b734eefdd66fc1923adf2483b12207ce,-68
15:25:52,fd:3a:f7:6e:01:62,4c0012020001,-58
15:25:52,1b:50:f4:04:52:55,040678ed8976-601f-0431-43e3-bbcd164981bc,-70
15:25:52,54:97:5e:a7:96:95,4c001005391c1bfde6081a,-94
15:25:52,59:a3:73:8d:c3:c2,4c0009081380ac1065341b5816080072e864f263d1971a,-95
15:25:52,ca:6d:f0:7a:64:41,4c001219104bf3e1b25a1cfb93bdd247ca3a4819573959767242c4021d,-73
15:25:52,70:40:b8:85:77:dd,9ffe00000000000000000000000000000000000000000000fe9f-0000-1000-8000-00805f9b34fb,-95
15:26:02,4b:4a:51:fc:a4:94,4c000908131cc0a865291b5816080062906faf47861d1a,-53
15:26:02,30:53:c1:34:f3:11,c00300001812-0000-1000-8000-00805f9b34fbffffffff1a,-72
15:26:02,4b:83:4a:20:f3:5d,4c000c0e0048954169e56367b0631974dbcd1006451d7a2c37481a,-48
15:26:02,7b:fb:fb:da:76:54,e0006509ca352f669ffe00000000000000000000000000000000000000000000fe9f-0000-1000-8000-00805f9b34fb,-54
15:26:02,45:c6:03:31:f9:5c,4c000c0e008e74fcddc325308012934e1da910060f1dab66a6181a,-57
15:26:02,40:e2:ea:73:77:e9,4c000c0e008e74fcddc325308012934e1da910060f1dab66a6181a,-55
15:26:02,4a:f7:22:04:bd:ed,4c000c0e008485598ab636aae56bc53699f31005431cb091471a,-51
15:26:02,2a:69:86:23:60:a0,4c00090603c4c0a865491a,-50
15:26:02,7c:aa:4f:86:5d:4d,4c000c0e0049953b6238aadbe3fae10108ab1006451d7a2c37481a,-53
15:26:02,18:bc:f0:24:a0:e5,f1fc042934f6d47864926db814e9ddd2f5ba2b1806a777dc02,-47
15:26:02,54:8b:f1:30:32:b6,4c000c0e00f1df9a5b2361f4e90472e10fe91006451d614bd9581a,-56
15:26:02,7d:26:1f:f6:68:57,8ebc2114-4abd-ba0d-b7c6-ff0a00200037,-54
15:26:02,74:4d:d5:38:ed:89,4c0009081331c0a865031b581a,-61
15:26:02,42:42:24:7b:a1:14,4c0009081363ac10652a1b581608006e14f2f5daaeb71a,-73
15:26:02,6d:81:00:ed:5f:ef,4c0009081362c0a8640f1b58160800426df515a927961a,-57
15:26:02,45:a4:4a:b6:2c:a3,4c001006431ee7540106071a,-67
15:26:02,70:ff:6f:9c:86:5a,4c0009081350c0a8c9021b5816080006925111dbf2c31a,-58
15:26:02,d0:d2:b0:8b:78:b3,4c0010050d14b338050c1a,-61
15:26:02,dc:0d:30:1e:33:91,4c000215d546df97475747efbe093e2dcbdd0c77bf626c66b5elpis_0010000fef5-0000-1000-8000-00805f9b34fbaafe20000c27800000a5825e087261390000feaa-0000-1000-8000-00805f9b34fb06,-67
15:26:02,61:a1:25:d9:0d:0b,4c0010054d1c3357ef0c1a,-63
15:26:02,78:91:c3:32:88:e8,4c0010054d1c3357ef0c1a,-64
15:26:02,fb:6e:df:af:49:a9,Rbtd5020334e11ba907000000000000002600270081daffffffffffffffff06,-57
15:26:02,59:a3:73:8d:c3:c2,4c0009081380ac1065341b5816080072e864f263d1971a,-98
15:26:02,52:af:ba:12:55:9c,4c000c0e00f1df9a5b2361f4e90472e10fe91006451d614bd9581a,-56
15:26:02,79:43:8b:9e:08:d6,b8fe22018e053247305943315a463746303731530000feb8-0000-1000-8000-00805f9b34fbMeta Quest 302,-68
15:26:02,50:de:06:91:e4:5a,4c0010050110e2c1920c1a,-68
15:26:02,51:1d:0a:fc:6c:62,750053deccdb8c8102,-86
15:26:02,61:9b:86:47:1c:fa,f3fe4a17234c35494a11320d73bba3afcb203cc3fb1751958faed01b180000fef3-0000-1000-8000-00805f9b34fb,-57
15:26:02,52:76:52:d1:29:db,0c4c0010064f1d91b832281a,-104
15:26:02,7f:96:96:c2:84:7b,4c00100203000b1a,-60
15:26:02,6e:06:86:37:a2:72,4c00090813d5c0a865361b581a,-62
15:26:02,41:ae:59:f2:50:91,e0006508ca52cf879ffe00000000000000000000000000000000000000000000fe9f-0000-1000-8000-00805f9b34fb,-57
15:26:02,fd:f2:3f:06:3c:f3,3dfd76006909fdf23f063cf300ff67ad907994088f200006,-90
15:26:02,ea:31:37:11:72:a0,4c0012020001,-56
15:26:02,c9:c2:30:89:2e:cb,4c0012020002,-63
15:26:02,24:a3:9e:4f:1e:07,f3fe4a172350373658113253dc0e92e3936c9d263f6733174499e12b09,-59
15:26:02,61:54:c7:db:9b:ee,f3fe1101beca5dec,-89
15:26:02,c5:40:b2:e8:ba:ff,4c0012020002,-70
15:26:02,57:cb:c1:28:28:93,4c001007301fd36a6b4b28081a,-54
15:26:02,1c:0f:26:e7:26:4e,f1fc047699846585566b2ddcf4cfe4b655d2a874dfa5a1e702,-69
15:26:02,7c:17:42:69:85:6f,4c0010053b1cf2caf90c1a,-58
15:26:02,df:e3:27:79:12:68,4c0012020001,-58
15:26:02,dc:0d:30:15:9a:d0,FSC-BP1080000fef5-0000-1000-8000-00805f9b34fbf0ff27021992dc0d30159ad0640000feaa-0000-1000-8000-00805f9b34fb06,-69
